2022-06-14 23:50:10,958 INFO  Logger.cs: 70 - 
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 5-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 1-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 1-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 1-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Assembly
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 38 in URDF Assembly
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in URDF Assembly
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 3-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link 3-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 3-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 2-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 4-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Link 4-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 4-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics arm gripper-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robotics arm gripper-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics arm gripper-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 5-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link 5-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 5-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 1-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 1-1
2022-06-14 23:50:57,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 1-1
2022-06-14 23:50:57,831 INFO  SwAddin.cs: 339 - Loading config tree
2022-06-14 23:50:57,831 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-06-14 23:50:57,831 INFO  SwAddin.cs: 344 - Showing property manager
2022-06-14 23:52:21,318 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:52:22,318 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:52:23,193 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:52:23,880 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:52:54,114 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-06-14 23:52:54,177 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:53:02,583 INFO  SwAddin.cs: 294 - Assembly export called for file URDF Assembly
2022-06-14 23:53:04,457 INFO  SwAddin.cs: 313 - Saving assembly
2022-06-14 23:53:04,676 INFO  SwAddin.cs: 316 - Opening property manager
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF Assembly
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1136 - Found 38 in URDF Assembly
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in URDF Assembly
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 3-1
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link 3-1
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 3-1
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 2-1
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 2-1
2022-06-14 23:53:04,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 2-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 4-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Link 4-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 4-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robotics arm gripper-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robotics arm gripper-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robotics arm gripper-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 5-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link 5-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 5-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 1-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 1-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 1-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Assembly
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 38 in URDF Assembly
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in URDF Assembly
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 3-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link 3-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 3-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 2-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 4-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Link 4-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 4-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics arm gripper-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robotics arm gripper-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics arm gripper-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 5-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link 5-1
2022-06-14 23:53:04,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 5-1
2022-06-14 23:53:04,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 1-1
2022-06-14 23:53:04,707 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 1-1
2022-06-14 23:53:04,707 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 1-1
2022-06-14 23:53:04,895 INFO  SwAddin.cs: 339 - Loading config tree
2022-06-14 23:53:04,895 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-06-14 23:53:04,895 INFO  SwAddin.cs: 344 - Showing property manager
2022-06-14 23:53:33,005 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:55:08,550 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:56:11,647 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:56:50,162 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:58:04,098 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-14 23:59:50,989 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-06-14 23:59:53,598 INFO  ExportHelperExtension.cs: 347 - Creating joint Link 2
2022-06-14 23:59:53,614 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link 1
2022-06-14 23:59:53,614 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-06-14 23:59:53,614 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-06-14 23:59:53,848 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-06-14 23:59:53,864 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-06-14 23:59:53,864 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-06-14 23:59:53,864 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-06-14 23:59:56,051 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link 1 to child Link 2 failed
2022-06-14 23:59:56,144 INFO  ExportHelperExtension.cs: 347 - Creating joint Link 3
2022-06-14 23:59:56,144 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link 2
2022-06-14 23:59:56,144 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-06-14 23:59:56,144 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-06-14 23:59:56,144 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-06-14 23:59:56,441 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-06-14 23:59:56,441 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-06-14 23:59:56,441 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-06-14 23:59:56,441 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-06-14 23:59:56,457 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-06-14 23:59:58,753 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link 2 to child Link 3 failed
2022-06-14 23:59:58,878 INFO  ExportHelperExtension.cs: 347 - Creating joint Link 4 
2022-06-14 23:59:58,878 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link 3
2022-06-14 23:59:58,878 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-06-14 23:59:58,878 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-06-14 23:59:58,878 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-06-14 23:59:58,878 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-06-14 23:59:59,159 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-06-14 23:59:59,159 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-06-14 23:59:59,159 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-06-14 23:59:59,159 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-06-14 23:59:59,159 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-06-14 23:59:59,159 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-06-15 00:00:01,567 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link 3 to child Link 4  failed
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 347 - Creating joint Link 5 
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link 4 
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-06-15 00:00:01,660 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-06-15 00:00:02,004 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-06-15 00:00:04,441 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link 4  to child Link 5  failed
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 347 - Creating joint Gripper 
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link 5 
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-06-15 00:00:04,550 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2022-06-15 00:00:04,878 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-06-15 00:00:07,472 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link 5  to child Gripper  failed
2022-06-15 00:00:07,800 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF Assembly
2022-06-15 00:00:07,831 INFO  ExportHelperExtension.cs: 1136 - Found 51 in URDF Assembly
2022-06-15 00:00:07,831 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in URDF Assembly
2022-06-15 00:00:07,831 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 3-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link 3-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 3-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 2-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 2-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 2-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 4-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Link 4-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 4-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robotics arm gripper-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robotics arm gripper-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robotics arm gripper-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 5-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link 5-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 5-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 1-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 1-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 1-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Assembly
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 51 in URDF Assembly
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in URDF Assembly
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 3-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Link 3-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 3-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 2-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 4-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Link 4-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 4-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robotics arm gripper-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 73 in robotics arm gripper-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robotics arm gripper-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 5-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Link 5-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 5-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 1-1
2022-06-15 00:00:07,846 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Link 1-1
2022-06-15 00:00:07,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 1-1
2022-06-15 00:00:07,987 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-06-15 00:32:00,161 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
